marca,modelo,ano,quilometragem,preco,combustivel,car_documents,tipo,transmissão,year_range,km's driven_range
Mitsubishi,Minicab Bravo,2011,64000.0,1520000,Gasolina,Original,Importado,Automatic,3,3
Mitsubishi,Ek Wagon,2019,30000.0,3200000,Gasolina,Original,Importado,Automatic,5,1
Daihatsu,Hijet,2012,134000.0,1695000,Gasolina,Original,Importado,Automatic,3,5
Toyota,Corolla GLI,2018,87000.0,4000000,Gasolina,Original,Nacional,Manual,5,3
Honda,City IVTEC,2021,22000.0,4300000,Gasolina,Original,Importado,Automatic,6,1
Daihatsu,Cuore,2009,200000.0,1100000,Gasolina,Original,Nacional,Automatic,3,7
Suzuki,Baleno,2003,208000.0,800000,Gasolina,Original,Nacional,Manual,1,7
Daihatsu,Hijet,2013,123456.0,1450000,Gasolina,Original,Importado,Automatic,4,5
Suzuki,Mehran VXR,2010,95293.0,830000,Gasolina,Original,Nacional,Manual,3,4
Honda,Civic Prosmetic,2014,91000.0,3270000,Gasolina,Original,Nacional,Automatic,4,4
Toyota,Passo,2017,63000.0,3200000,Gasolina,Original,Importado,Automatic,5,3
Honda,City IDSI,2007,150000.0,1270000,Gasolina,Original,Nacional,Manual,2,5
Daihatsu,Mira,2010,126415.0,1320000,Gasolina,Original,Nacional,Manual,3,5
KIA,Classic,2000,12345.0,625000,Gasolina,Original,Importado,Manual,1,1
KIA,Picanto,2020,37500.0,2600000,Gasolina,Original,Importado,Automatic,5,2
Suzuki,Mehran VXR,2017,18000.0,1265000,Gasolina,Original,Nacional,Manual,5,1
Toyota,Corolla GLI,2018,111000.0,4350000,Gasolina,Original,Nacional,Automatic,5,4
Suzuki,Mehran VXR,2012,9999.0,775000,Gasolina,Original,Nacional,Manual,3,1
Honda,City IVTEC,2019,60000.0,3875000,Gasolina,Original,Nacional,Automatic,5,2
Suzuki,Every,2003,95000.0,875000,Gasolina,Original,Importado,Automatic,1,4
Suzuki,Mehran VXR,2018,62000.0,1350000,Gasolina,Original,Nacional,Manual,5,3
Honda,City IVTEC,2009,182000.0,2195000,Gasolina,Original,Importado,Manual,3,7
Toyota,Corolla XLI,2003,1000.0,1650000,Gasolina,Original,Importado,Manual,1,1
Daihatsu,Mira,2006,99000.0,1550000,Gasolina,Original,Importado,Manual,2,4
Suzuki,Cultus VXR,2008,100000.0,940000,Gasolina,Original,Nacional,Manual,2,4
Suzuki,Bolan,2010,100000.0,750000,Gasolina,Original,Nacional,Manual,3,4
Suzuki,Swift,2018,80100.0,2380000,Gasolina,Original,Nacional,Manual,5,3
Suzuki,Bolan,2015,100000.0,900000,Gasolina,Original,Nacional,Manual,4,4
Hyundai,Santro,2005,86000.0,949999,Gasolina,Original,Importado,Automatic,2,3
Daihatsu,Cuore,2003,120000.0,690000,Gasolina,Original,Nacional,Automatic,1,4
Hyundai,Santro,2009,200000.0,1300000,Gasolina,Original,Nacional,Manual,3,7
Toyota,Corolla XLI,2011,165000.0,2050000,Gasolina,Original,Nacional,Manual,3,6
Suzuki,Bolan,2020,120000.0,1650000,Gasolina,Original,Importado,Automatic,5,4
Honda,Civic Oriel,2016,98000.0,4495000,Gasolina,Original,Nacional,Automatic,4,4
Suzuki,Every,2013,99885.0,1650000,Gasolina,Original,Importado,Automatic,4,4
Toyota,Altis Grande,2016,113000.0,4170000,Gasolina,Original,Nacional,Automatic,4,4
Toyota,Corolla GLI,2009,171000.0,2500000,Gasolina,Original,Nacional,Manual,3,6
Suzuki,Cultus VXR,2014,77700.0,1425000,Gasolina,Original,Nacional,Manual,4,3
Toyota,Corrolla Altis,2009,145000.0,2400000,Gasolina,Original,Nacional,Automatic,3,5
Toyota,Corolla GLI,2004,140000.0,1750000,Gasolina,Original,Nacional,Manual,1,5
Hyundai,Santro,2006,65500.0,847000,Gasolina,Original,Nacional,Manual,2,3
Toyota,Corolla GLI,2016,157000.0,3650000,Gasolina,Original,Nacional,Manual,4,6
Suzuki,Every,2020,170000.0,1850000,Gasolina,Original,Importado,Automatic,5,6
Mitsubishi,Pajero Mini,2006,123456.0,820000,Gasolina,Original,Importado,Manual,2,5
KIA,Picanto,2022,22000.0,3300000,Gasolina,Original,Nacional,Automatic,6,1
Mitsubishi,Ek Wagon,2019,130000.0,2360000,Gasolina,Original,Importado,Automatic,5,5
Hyundai,Santro,2007,100000.0,975000,Gasolina,Original,Nacional,Manual,2,4
Suzuki,Swift,2016,89000.0,2150000,Gasolina,Original,Nacional,Manual,4,3
Honda,City Vario,2017,10000.0,3100000,Gasolina,Original,Nacional,Manual,5,1
Toyota,Passo,2012,86000.0,1820000,Gasolina,Original,Importado,Automatic,3,3
Toyota,Yaris,2021,18500.0,4050000,Gasolina,Original,Nacional,Manual,6,1
Suzuki,Bolan,2019,93334.0,1750000,Gasolina,Original,Nacional,Manual,5,4
Daihatsu,Mira,2015,65000.0,600000,Gasolina,Duplicate,Importado,Automatic,4,3
Honda,Civic Prosmetic,2005,212000.0,1475000,Gasolina,Original,Nacional,Automatic,2,8
Suzuki,Alto,2008,186400.0,650000,Gasolina,Original,Nacional,Manual,2,7
Honda,City IVTEC,2013,85000.0,2785000,Gasolina,Original,Nacional,Manual,4,3
Honda,City IVTEC,2017,93000.0,2650000,Gasolina,Original,Nacional,Manual,5,4
Suzuki,Mehran VXR,2007,82820.0,700000,GNV,Original,Nacional,Manual,2,3
Toyota,Yaris,2021,19053.0,4375000,Gasolina,Original,Nacional,Automatic,6,1
Honda,City IDSI,2019,83000.0,3500000,Gasolina,Original,Nacional,Manual,5,3
Honda,City IVTEC,2013,96000.0,2825000,Gasolina,Original,Nacional,Automatic,4,4
Toyota,Yaris,2022,7000.0,4190000,Gasolina,Original,Nacional,Automatic,6,1
Daihatsu,Cuore,2007,145000.0,750000,Gasolina,Original,Nacional,Manual,2,5
Toyota,Corolla GLI,2019,65000.0,4550000,Gasolina,Original,Nacional,Automatic,5,3
Toyota,Corolla GLI,2009,250000.0,2250000,Gasolina,Original,Nacional,Manual,3,10
Suzuki,Swift,2022,40000.0,2650000,Gasolina,Original,Nacional,Automatic,6,2
Daihatsu,Cuore,2007,99800.0,820000,Gasolina,Original,Nacional,Manual,2,4
Suzuki,Alto,2008,30000.0,750000,Gasolina,Original,Importado,Manual,2,1
Daihatsu,Cuore,2010,164000.0,1149000,Gasolina,Original,Nacional,Manual,3,6
Daihatsu,Hijet,2012,163000.0,1500000,Gasolina,Original,Importado,Automatic,3,6
Suzuki,Mehran VXR,2007,100000.0,560000,Gasolina,Original,Nacional,Manual,2,4
Daihatsu,Mira,2018,75000.0,3270000,Gasolina,Original,Importado,Automatic,5,3
Toyota,Corolla GLI,2006,150000.0,2300000,Gasolina,Original,Importado,Manual,2,5
Mitsubishi,Lancer,2007,96000.0,1890000,Gasolina,Original,Importado,Automatic,2,4
KIA,Picanto,2022,3500.0,3150000,Gasolina,Original,Nacional,Automatic,6,1
Honda,City IVTEC,2010,74500.0,2350000,Gasolina,Original,Nacional,Manual,3,3
Toyota,Corolla XLI,2011,300000.0,2250000,Gasolina,Original,Nacional,Manual,3,10
Honda,City IDSI,2006,167000.0,1620000,Gasolina,Original,Nacional,Manual,2,6
FAW,V2,2014,181000.0,1350000,Gasolina,Original,Nacional,Manual,4,7
Honda,Civic Oriel,2016,116000.0,4550000,Gasolina,Original,Nacional,Automatic,4,4
Daihatsu,Cuore,2003,123456.0,625000,Gasolina,Original,Importado,Manual,1,5
Toyota,Corrolla Altis,2017,85000.0,4200000,Gasolina,Original,Importado,Automatic,5,3
Suzuki,Swift,2012,96500.0,1700000,Gasolina,Original,Nacional,Manual,3,4
Toyota,Corolla GLI,2016,90000.0,2800000,Gasolina,Original,Nacional,Manual,4,3
Toyota,Corolla GLI,2015,120000.0,3700000,Gasolina,Original,Importado,Manual,4,4
Daihatsu,Cuore,2009,105000.0,1020000,Gasolina,Original,Importado,Automatic,3,4
Suzuki,Every,2003,185000.0,1230000,Gasolina,Original,Importado,Automatic,1,7
Suzuki,Alto,2008,86000.0,925000,Gasolina,Original,Nacional,Manual,2,3
Honda,City IVTEC,2013,100000.0,2450000,Gasolina,Original,Nacional,Manual,4,4
Toyota,Corolla GLI,2014,110000.0,3150000,Gasolina,Original,Nacional,Manual,4,4
Honda,Civic Oriel,2010,135000.0,2045000,Gasolina,Original,Nacional,Manual,3,5
Hyundai,Santro,2004,194000.0,1050000,Gasolina,Original,Nacional,Manual,1,7
Daihatsu,Cuore,2005,135000.0,690000,Gasolina,Original,Nacional,Automatic,2,5
Honda,City IVTEC,2018,54000.0,3350000,Gasolina,Original,Importado,Manual,5,2
Honda,City IVTEC,2016,88000.0,2800000,Gasolina,Original,Nacional,Manual,4,3
Daihatsu,Cuore,2010,123456.0,995000,Gasolina,Original,Importado,Manual,3,5
Suzuki,Bolan,2007,10000.0,750000,Gasolina,Original,Nacional,Manual,2,1
Honda,City Aspire,2016,95000.0,2975000,Gasolina,Original,Nacional,Manual,4,4
Daihatsu,Hijet,2018,200000.0,1255000,Gasolina,Original,Importado,Automatic,5,7
Honda,Civic Prosmetic,2004,175000.0,1550000,Gasolina,Original,Importado,Automatic,1,6
Daihatsu,Cuore,2004,12345.0,880000,Gasolina,Original,Nacional,Automatic,1,1
Suzuki,Wagon R,2018,18000.0,2625000,Gasolina,Original,Nacional,Manual,5,1
Toyota,Passo,2014,100000.0,2500000,Gasolina,Original,Importado,Automatic,4,4
Suzuki,Baleno,2003,10000.0,850000,Gasolina,Original,Importado,Manual,1,1
Hyundai,Santro,2005,1234.0,895000,Gasolina,Original,Nacional,Manual,2,1
Daihatsu,Mira,2006,81000.0,1550000,Gasolina,Original,Importado,Automatic,2,3
Suzuki,Swift,2018,40327.0,2500000,Gasolina,Original,Nacional,Manual,5,2
KIA,Classic,2004,88000.0,380000,Gasolina,Original,Nacional,Manual,1,3
Honda,City Vario,2007,200000.0,1700000,Gasolina,Original,Nacional,Automatic,2,7
Daihatsu,Mira,2013,107000.0,2040000,Gasolina,Original,Importado,Automatic,4,4
Suzuki,Mehran VXR,2018,60000.0,1320000,Gasolina,Original,Nacional,Manual,5,2
Toyota,Corolla XLI,2017,79000.0,3400000,Gasolina,Original,Nacional,Manual,5,3
Daihatsu,Cuore,2007,100000.0,695000,Gasolina,Original,Nacional,Manual,2,4
Honda,Civic Prosmetic,2008,110000.0,1750000,Gasolina,Original,Nacional,Automatic,2,4
Hyundai,Santro,2007,150000.0,975000,Gasolina,Original,Nacional,Manual,2,5
Daihatsu,Move,2018,28000.0,2930000,Gasolina,Original,Importado,Automatic,5,1
Suzuki,Mehran VXR,2015,87000.0,1175000,Gasolina,Original,Nacional,Manual,4,3
Toyota,Corolla GLI,2008,333000.0,1800000,Gasolina,Original,Nacional,Manual,2,12
Daihatsu,Hijet,2013,136500.0,1200000,Gasolina,Original,Nacional,Automatic,4,5
Daihatsu,Hijet,2012,6356.0,1450000,Gasolina,Original,Importado,Automatic,3,1
Mitsubishi,Lancer,2007,196000.0,1890000,Gasolina,Original,Importado,Automatic,2,7
Toyota,Passo,2013,106000.0,2450000,Gasolina,Original,Importado,Automatic,4,4
Mitsubishi,Minica,2011,100000.0,940000,Gasolina,Original,Importado,Automatic,3,4
Changan,Karvaan,2021,21000.0,2500000,Gasolina,Original,Nacional,Manual,6,1
FAW,X-PV,2016,200000.0,915000,Gasolina,Original,Importado,Manual,4,7
Suzuki,Cultus VXR,2013,121000.0,1180000,Gasolina,Original,Nacional,Manual,4,5
Suzuki,Swift,2010,77000.0,1800000,Gasolina,Original,Importado,Manual,3,3
Suzuki,Baleno,2004,129000.0,800000,Gasolina,Original,Importado,Manual,1,5
Daihatsu,Move,2012,54000.0,1750000,Gasolina,Original,Importado,Automatic,3,2
Suzuki,Alto,2022,12500.0,2475000,Gasolina,Original,Nacional,Manual,6,1
Suzuki,Baleno,2005,222222.0,1050000,Gasolina,Original,Nacional,Manual,2,8
Daihatsu,Mira,2006,100000.0,1250000,Gasolina,Original,Importado,Automatic,2,4
Honda,City IDSI,2007,1234.0,1565000,Gasolina,Original,Nacional,Manual,2,1
Suzuki,Ravi,2022,2700.0,1850000,Gasolina,Original,Nacional,Manual,6,1
Suzuki,Cultus VXR,2009,100000.0,850000,Gasolina,Original,Nacional,Manual,3,4
Daihatsu,Hijet,2006,10000.0,1100000,Gasolina,Original,Importado,Automatic,2,1
Toyota,Corrolla Altis,2015,94000.0,3925000,Gasolina,Original,Nacional,Automatic,4,4
Suzuki,Cultus VXR,2005,100000.0,800000,Gasolina,Original,Nacional,Manual,2,4
Suzuki,Wagon R,2018,1230.0,1660000,Gasolina,Original,Nacional,Manual,5,1
Honda,Civic Prosmetic,2009,125000.0,2200000,Gasolina,Original,Nacional,Automatic,3,5
Daihatsu,Cuore,2011,100000.0,1190000,Gasolina,Original,Importado,Manual,3,4
Honda,City IVTEC,2019,112000.0,3890000,Gasolina,Original,Importado,Manual,5,4
Suzuki,Swift,2012,180000.0,1900000,Gasolina,Original,Nacional,Manual,3,6
Suzuki,Every,2018,75000.0,2850000,Gasolina,Original,Importado,Automatic,5,3
Daihatsu,Mira,2016,46000.0,2800000,Gasolina,Original,Importado,Automatic,4,2
Toyota,Corrolla Altis,2005,195000.0,2005000,Gasolina,Original,Nacional,Automatic,2,7
Suzuki,Baleno,2001,1111.0,650000,Gasolina,Original,Importado,Manual,1,1
Suzuki,Swift,2018,50000.0,2300000,Gasolina,Original,Nacional,Manual,5,2
Toyota,Corolla XLI,2011,295000.0,2360000,GNV,Original,Nacional,Manual,3,10
KIA,Picanto,2021,30000.0,3600000,Gasolina,Original,Nacional,Automatic,6,1
Honda,City IDSI,2005,166000.0,1550000,Gasolina,Original,Nacional,Manual,2,6
Daihatsu,Mira,2011,84000.0,1900000,Gasolina,Original,Importado,Automatic,3,3
Honda,City IDSI,2007,195000.0,1485000,Gasolina,Original,Nacional,Manual,2,7
Daihatsu,Hijet,2016,93000.0,1425000,Gasolina,Original,Importado,Automatic,4,4
Suzuki,Bolan,2011,75000.0,765000,Gasolina,Original,Nacional,Manual,3,3
Honda,Civic Prosmetic,2013,185000.0,3275000,Gasolina,Original,Importado,Automatic,4,7
Toyota,Corolla XLI,2012,120000.0,2450000,Gasolina,Original,Nacional,Manual,3,4
Suzuki,Alto,2019,75000.0,2175000,Gasolina,Original,Nacional,Manual,5,3
Daihatsu,Cuore,2001,14000.0,700000,Gasolina,Original,Importado,Manual,1,1
Toyota,Corolla XLI,2012,90000.0,2350000,Gasolina,Original,Nacional,Manual,3,3
Daihatsu,Mira,2016,92500.0,2390000,Gasolina,Original,Importado,Automatic,4,4
Suzuki,Wagon R,2014,100000.0,1980000,Gasolina,Original,Nacional,Manual,4,4
Toyota,Passo,2010,92000.0,2300000,Gasolina,Original,Importado,Automatic,3,4
Suzuki,Swift,2023,1234.0,4550000,Gasolina,Original,Nacional,Automatic,6,1
Suzuki,Every,2004,35000.0,975000,Gasolina,Original,Importado,Automatic,1,2
Honda,City IDSI,2008,110000.0,1950000,Gasolina,Original,Nacional,Manual,2,4
Daihatsu,Mira,2017,100000.0,2999000,Gasolina,Original,Importado,Automatic,5,4
Honda,City IVTEC,2015,121000.0,2900000,Gasolina,Original,Nacional,Manual,4,5
KIA,Spectra,2003,150000.0,790000,Gasolina,Original,Importado,Manual,1,5
Suzuki,Swift,2016,82000.0,2350000,Gasolina,Original,Nacional,Automatic,4,3
Suzuki,Bolan,2006,99999.0,740000,Gasolina,Original,Nacional,Manual,2,4
Daihatsu,Mira,2008,97000.0,1250000,Gasolina,Original,Importado,Automatic,2,4
Suzuki,Alto,2021,23000.0,2385000,Gasolina,Original,Nacional,Manual,6,1
Suzuki,Alto,2022,24000.0,2500000,Gasolina,Original,Nacional,Manual,6,1
Suzuki,Baleno,2002,171000.0,980000,Gasolina,Original,Nacional,Manual,1,6
Toyota,Corolla GLI,2018,125000.0,4300000,Gasolina,Original,Importado,Manual,5,5
Honda,City IDSI,2002,200000.0,850000,Gasolina,Original,Nacional,Manual,1,7
Daihatsu,Mira,2021,20000.0,3590000,Gasolina,Original,Importado,Automatic,6,1
KIA,Classic,2001,100000.0,495000,Gasolina,Original,Importado,Manual,1,4
Suzuki,Every,2023,179000.0,2990000,Gasolina,Original,Importado,Automatic,6,6
Suzuki,Wagon R,2016,99999.0,1870000,Gasolina,Original,Nacional,Manual,4,4
KIA,Spectra,2002,1245.0,775000,Gasolina,Original,Importado,Manual,1,1
Hyundai,Santro,2004,110000.0,725000,Gasolina,Original,Nacional,Manual,1,4
Suzuki,Wagon R,2022,32871.0,2800000,Gasolina,Original,Nacional,Manual,6,2
Suzuki,Bolan,2006,10000.0,700000,Gasolina,Original,Nacional,Manual,2,1
Daihatsu,Cuore,2011,70000.0,900000,Gasolina,Original,Importado,Manual,3,3
Honda,City Aspire,2015,94580.0,2625000,Gasolina,Original,Nacional,Manual,4,4
Suzuki,Mehran VXR,2018,60000.0,1460000,Gasolina,Original,Nacional,Manual,5,2
Honda,City Aspire,2016,95000.0,3350000,Gasolina,Original,Importado,Automatic,4,4
Suzuki,Bolan,2011,1000.0,750000,Gasolina,Original,Nacional,Manual,3,1
Honda,City IVTEC,2017,74000.0,2790000,Gasolina,Original,Nacional,Manual,5,3
KIA,Classic,2000,12345.0,380000,Gasolina,Original,Nacional,Manual,1,1
Suzuki,Swift,2018,40000.0,2650000,Gasolina,Original,Nacional,Automatic,5,2
Daihatsu,Terios Kid,2001,120000.0,1570000,Gasolina,Original,Importado,Automatic,1,4
Toyota,Yaris,2020,58000.0,3920000,Gasolina,Original,Nacional,Automatic,5,2
Suzuki,Bolan,2015,75000.0,895000,Gasolina,Original,Nacional,Manual,4,3
Suzuki,Ravi,2021,50000.0,1650000,Gasolina,Original,Nacional,Manual,6,2
Daihatsu,Mira,2013,85000.0,1895000,Gasolina,Original,Importado,Automatic,4,3
Daihatsu,Cuore,2010,150000.0,790000,GNV,Original,Nacional,Manual,3,5
Suzuki,Every,2006,200000.0,1280000,Gasolina,Original,Importado,Automatic,2,7
Suzuki,Mehran VXR,2004,55000.0,395000,Gasolina,Original,Importado,Manual,1,2
Toyota,Corolla GLI,2015,116000.0,3050000,Gasolina,Original,Importado,Manual,4,4
Honda,City Vario,2006,74586.0,1745000,Gasolina,Original,Nacional,Automatic,2,3
Suzuki,Every,2013,80000.0,1800000,Gasolina,Original,Importado,Automatic,4,3
Honda,City Aspire,2021,24000.0,4050000,Gasolina,Original,Nacional,Manual,6,1
Honda,City IVTEC,2015,96000.0,2800000,Gasolina,Original,Importado,Manual,4,4
Hyundai,Santro,2004,175281.0,800000,Gasolina,Original,Importado,Manual,1,6
Suzuki,Mehran VXR,2004,10000.0,420000,Gasolina,Original,Nacional,Manual,1,1
Toyota,Corrolla Altis,2005,96263.0,1650000,Gasolina,Original,Importado,Automatic,2,4
Suzuki,Swift,2017,85098.0,2200000,Gasolina,Original,Nacional,Automatic,5,3
Honda,Civic Prosmetic,2008,1234.0,2300000,Gasolina,Duplicate,Importado,Automatic,2,1
Honda,City IDSI,2006,250000.0,1670000,Gasolina,Original,Importado,Automatic,2,10
Toyota,Passo,2005,115300.0,1195000,Gasolina,Original,Importado,Automatic,2,4
Daihatsu,Mira,2012,200000.0,1150000,Gasolina,Original,Importado,Automatic,3,7
Suzuki,Baleno,2004,12345.0,1200000,Gasolina,Original,Importado,Manual,1,1
Toyota,Corolla XLI,2004,295000.0,1625000,GNV,Original,Nacional,Manual,1,10
Daihatsu,Move,2016,90000.0,3075000,Gasolina,Original,Importado,Automatic,4,3
Suzuki,Wagon R,2015,68000.0,1840000,Gasolina,Original,Nacional,Manual,4,3
Hyundai,Santro,2004,170000.0,745000,Gasolina,Original,Nacional,Manual,1,6
Daihatsu,Cuore,2008,123456.0,770000,Gasolina,Original,Importado,Manual,2,5
Toyota,Corolla GLI,2005,200000.0,1450000,Gasolina,Original,Importado,Manual,2,7
Honda,City IVTEC,2018,52000.0,3590000,Gasolina,Original,Nacional,Manual,5,2
KIA,Spectra,2002,200000.0,650000,Gasolina,Original,Nacional,Manual,1,7
Daihatsu,Mira,2013,90000.0,2000000,Gasolina,Original,Importado,Automatic,4,3
Suzuki,Cultus VXR,2016,64000.0,1545000,Gasolina,Original,Nacional,Manual,4,3
Changan,Alsvin,2021,56000.0,3250000,Gasolina,Original,Nacional,Automatic,6,2
Daihatsu,Terios Kid,2011,150000.0,3650000,Gasolina,Original,Importado,Automatic,3,5
Suzuki,Cultus VXR,2015,95000.0,1450000,Gasolina,Original,Nacional,Manual,4,4
Suzuki,Wagon R,2019,62000.0,2300000,Gasolina,Original,Nacional,Manual,5,3
Honda,Civic Prosmetic,2014,115000.0,2720000,Gasolina,Original,Nacional,Automatic,4,4
Suzuki,Bolan,2017,19000.0,1400000,Gasolina,Original,Nacional,Manual,5,1
Toyota,Yaris,2021,50500.0,4165000,Gasolina,Original,Nacional,Automatic,6,2
Hyundai,Santro,2005,160000.0,995000,Gasolina,Original,Nacional,Manual,2,6
Suzuki,Bolan,2008,97000.0,650000,Gasolina,Original,Nacional,Manual,2,4
Mitsubishi,Minica,2010,300000.0,1250000,Gasolina,Original,Importado,Automatic,3,10
Suzuki,Swift,2022,6500.0,4350000,Gasolina,Original,Nacional,Automatic,6,1
Toyota,Corrolla Altis,2016,94000.0,3650000,Gasolina,Original,Nacional,Automatic,4,4
Honda,Civic Prosmetic,2004,75000.0,1500000,Gasolina,Original,Nacional,Automatic,1,3
Daihatsu,Cuore,2001,115000.0,800000,Gasolina,Original,Importado,Manual,1,4
Daihatsu,Terios Kid,2015,12345.0,2275000,Gasolina,Original,Importado,Automatic,4,1
Suzuki,Swift,2015,115000.0,2325000,Gasolina,Original,Nacional,Automatic,4,4
Changan,Karvaan,2021,65000.0,2700000,Gasolina,Original,Importado,Manual,6,3
Honda,City Aspire,2016,78000.0,3375000,Gasolina,Original,Nacional,Automatic,4,3
Honda,City IVTEC,2009,125000.0,1930000,Gasolina,Original,Nacional,Automatic,3,5
Honda,City IVTEC,2020,41500.0,3600000,Gasolina,Original,Nacional,Automatic,5,2
Daihatsu,Hijet,2011,1234.0,1450000,Gasolina,Original,Importado,Automatic,3,1
Suzuki,Swift,2018,90000.0,2570000,Gasolina,Original,Nacional,Automatic,5,3
Toyota,Corolla GLI,2017,131200.0,3790000,Gasolina,Original,Nacional,Automatic,5,5
Suzuki,Swift,2011,151000.0,1600000,Gasolina,Original,Nacional,Manual,3,6
Mitsubishi,Lancer,2005,180000.0,1650000,Gasolina,Original,Importado,Automatic,2,6
Suzuki,Cultus VXR,2014,90000.0,1465000,Gasolina,Original,Nacional,Manual,4,3
Toyota,Corolla GLI,2017,81000.0,3575000,Gasolina,Original,Nacional,Automatic,5,3
Honda,City IVTEC,2018,23500.0,4300000,Gasolina,Original,Nacional,Automatic,5,1
Suzuki,Swift,2012,115000.0,1700000,Gasolina,Original,Nacional,Manual,3,4
Daihatsu,Mira,2018,48000.0,3325000,Gasolina,Original,Importado,Automatic,5,2
Toyota,Corolla GLI,2015,82000.0,3050000,Gasolina,Original,Nacional,Manual,4,3
Toyota,Corolla GLI,2017,83600.0,3900000,Gasolina,Original,Nacional,Automatic,5,3
Suzuki,Alto,2006,98000.0,930000,Gasolina,Original,Nacional,Manual,2,4
Suzuki,Swift,2014,80000.0,2399000,Gasolina,Original,Nacional,Automatic,4,3
Suzuki,Mehran VXR,2019,27522.0,1320000,Gasolina,Original,Nacional,Manual,5,1
Daihatsu,Mira,2020,5000.0,3450000,Gasolina,Original,Importado,Automatic,5,1
Toyota,Passo,2009,12000.0,1900000,Gasolina,Original,Importado,Automatic,3,1
Toyota,Corolla XLI,2010,12345.0,2090000,GNV,Original,Nacional,Manual,3,1
Suzuki,Mehran VXR,2007,11800.0,710000,Gasolina,Original,Nacional,Manual,2,1
KIA,Spectra,2002,1234.0,750000,Gasolina,Original,Importado,Manual,1,1
Toyota,Passo,2010,96000.0,2200000,Gasolina,Original,Importado,Automatic,3,4
Hyundai,Santro,2006,110000.0,899000,Gasolina,Original,Importado,Manual,2,4
Honda,Civic Prosmetic,2008,137000.0,1870000,Gasolina,Original,Nacional,Automatic,2,5
Toyota,Corolla GLI,2006,25588.0,1600000,Gasolina,Original,Nacional,Manual,2,1
Honda,City Aspire,2019,70000.0,4200000,Gasolina,Original,Nacional,Automatic,5,3
Suzuki,Mehran VXR,2007,169537.0,680000,Gasolina,Original,Importado,Manual,2,6
Suzuki,Mehran VXR,2008,50000.0,750000,Gasolina,Original,Nacional,Manual,2,2
Toyota,Corrolla Altis,2012,105000.0,2900000,Gasolina,Original,Nacional,Automatic,3,4
Suzuki,Swift,2011,264064.0,1850000,Gasolina,Original,Importado,Manual,3,10
Suzuki,Swift,2019,60000.0,2840000,Gasolina,Original,Nacional,Manual,5,2
Honda,City Aspire,2019,90000.0,4000000,Gasolina,Original,Nacional,Automatic,5,3
Honda,City IDSI,2005,129000.0,1600000,Gasolina,Original,Importado,Manual,2,5
